x,tractCode,deaths,pop,log_rate,log_rate.post.mean
5,25015820801,0,1225,-Inf,-7.641849246989254
10,25015820801,0,1455,-Inf,-7.702607103536905
15,25015820801,0,1675,-Inf,-7.614820516352817
20,25015820801,0,4275,-Inf,-7.427641925892688
25,25015820801,3,2450,-6.705231014870663,-7.159385127471792
30,25015820801,0,1545,-Inf,-6.904438493002746
35,25015820801,0,1510,-Inf,-6.90674790798619
40,25015820801,0,1370,-Inf,-6.900960868892597
45,25015820801,3,1410,-6.152732694704104,-6.622368510207038
50,25015820801,0,1350,-Inf,-6.229937965415329
55,25015820801,6,1490,-5.51477192971145,-5.731386706219827
60,25015820801,9,1670,-5.223354328074581,-5.2784341063660145
65,25015820801,12,1630,-4.911428644012807,-4.80306348967062
70,25015820801,18,1445,-4.385492842650367,-4.30598787425314
75,25015820801,18,960,-3.9765615265657175,-3.7301179983158064
80,25015820801,24,560,-3.1498829533812494,-3.0322748774960355
85,25015820801,87,720,-2.113343093355517,-2.238139517919723
0,25015820900,3,1100,-5.9044531701183525,-7.00706619424941
5,25015820900,0,1390,-Inf,-7.222911196704965
10,25015820900,0,1455,-Inf,-7.309824561875258
15,25015820900,0,2350,-Inf,-7.281592880168544
20,25015820900,0,1730,-Inf,-7.165940363210947
25,25015820900,3,1525,-6.231137400373402,-6.953617825196637
30,25015820900,0,1555,-Inf,-6.730145114958456
35,25015820900,3,1775,-6.3829434132414065,-6.701091052312052
40,25015820900,0,1645,-Inf,-6.650012731415862
45,25015820900,3,1985,-6.494761904453181,-6.354893432428784
50,25015820900,9,2360,-5.569192320683436,-5.954891843858418
55,25015820900,12,2895,-5.485833740219095,-5.45827649293869
60,25015820900,21,2690,-4.8527740348724615,-5.018468578306655
65,25015820900,18,2130,-4.773505500807306,-4.558001071510197
70,25015820900,24,1775,-4.30350187156157,-4.065558168551953
75,25015820900,27,1005,-3.616905954488847,-3.4905576084141132
80,25015820900,33,560,-2.831429222262715,-2.790162381026042
85,25015820900,99,625,-1.8426317996018116,-1.9898130235354192
0,25015821000,0,1005,-Inf,-7.731369911623206
5,25015821000,0,1025,-Inf,-8.053655985286062
10,25015821000,0,1175,-Inf,-8.06448601936836
15,25015821000,0,1150,-Inf,-7.73914610110581
20,25015821000,0,965,-Inf,-7.227671120130047
25,25015821000,0,990,-Inf,-6.696314798556889
30,25015821000,3,1350,-6.1092475827643655,-6.262353306660783
35,25015821000,3,1390,-6.138446737456627,-6.247747427063918
40,25015821000,0,1080,-Inf,-6.281190492608518
45,25015821000,3,1200,-5.991464547107982,-6.0430729512467805
50,25015821000,3,1585,-6.269727397643272,-5.703887544619797
55,25015821000,12,1845,-5.035327906686628,-5.262016727141518
60,25015821000,15,1690,-4.724433606814909,-4.817106225112815
65,25015821000,15,1745,-4.756459633534318,-4.341985085047517
70,25015821000,36,1450,-3.69579989695851,-3.85908149666399
75,25015821000,36,945,-3.2676659890376327,-3.31494588507927
80,25015821000,45,650,-2.670309873119363,-2.6777483434456233
85,25015821000,141,990,-1.9489450527504673,-1.966659489416028
0,25015821100,6,1610,-5.592229988750454,-6.824566601173809
5,25015821100,0,1830,-Inf,-7.148723616342663
10,25015821100,0,1725,-Inf,-7.334374391874681
15,25015821100,0,1625,-Inf,-7.37673849353264
20,25015821100,0,1580,-Inf,-7.297324705063186
25,25015821100,3,2395,-6.682526221176906,-7.1015185105237695
30,25015821100,3,2570,-6.753048889221156,-6.848780014762547
35,25015821100,0,2480,-Inf,-6.605727479943603
40,25015821100,6,2070,-5.84354441703136,-6.324875396285146
45,25015821100,6,1860,-5.736572297479192,-5.978481032251359
50,25015821100,9,2430,-5.598421958998375,-5.598197912603095
55,25015821100,9,2710,-5.707479336537527,-5.184061876731081
60,25015821100,33,2915,-4.481117537318113,-4.835128680095007
65,25015821100,27,2275,-4.433898465380722,-4.466650916470489
70,25015821100,24,1940,-4.392389421709428,-4.02035191219749
75,25015821100,45,1390,-3.4303965363544178,-3.490209986944284
80,25015821100,48,925,-2.958592726604534,-2.8496220647389117
85,25015821100,114,875,-2.038025437963119,-2.114443607499813
0,25015821200,0,25,-Inf,-7.97601022429093
5,25015821200,0,45,-Inf,-8.479048416459733
10,25015821200,0,15,-Inf,-8.54954891305138
15,25015821200,0,4070,-Inf,-8.1195160370546
20,25015821200,0,6500,-Inf,-7.406579217055899
25,25015821200,0,70,-Inf,-6.699236104934992
30,25015821200,0,40,-Inf,-6.1061027070993354
35,25015821200,0,40,-Inf,-5.870826739647011
40,25015821200,0,10,-Inf,-5.7092295393581916
45,25015821200,0,20,-Inf,-5.450744076895524
50,25015821200,0,30,-Inf,-5.169623498382136
55,25015821200,0,5,-Inf,-4.849421311279179
60,25015821200,0,5,-Inf,-4.498845712587724
65,25015821200,0,15,-Inf,-4.113456239702897
70,25015821200,3,5,-0.5108256237659907,-3.685818205342802
75,25015821200,0,5,-Inf,-3.2085175684561107
80,25015821200,3,15,-1.6094379124341003,-2.673812649714091
85,25015821200,3,10,-1.2039728043259361,-2.0867906113077472
0,25015821300,0,765,-Inf,-7.3721898112149375
5,25015821300,0,925,-Inf,-7.534958857917412
10,25015821300,0,1115,-Inf,-7.5454328664880865
15,25015821300,0,1360,-Inf,-7.423214379143342
20,25015821300,0,1500,-Inf,-7.219885018283026
25,25015821300,3,1080,-5.886104031450156,-6.945135637051318
30,25015821300,0,1135,-Inf,-6.706552877838024
35,25015821300,0,1215,-Inf,-6.818787370098038
40,25015821300,3,1185,-5.978885764901122,-6.930596478672736
45,25015821300,0,1320,-Inf,-6.678007330609475
50,25015821300,0,1465,-Inf,-6.2750586710798615
55,25015821300,3,1620,-6.29156913955832,-5.733762281944124
60,25015821300,15,1720,-4.742029368705289,-5.234123391324777
65,25015821300,15,1600,-4.669708707125663,-4.711553081425135
70,25015821300,12,1525,-4.844843039253512,-4.190695357867303
75,25015821300,30,1015,-3.521446509813732,-3.5915705404705087
80,25015821300,39,785,-3.002122071652762,-2.8625849107335486
85,25015821300,150,1060,-1.955388893009857,-2.0343863895991894
0,25015821400,0,855,-Inf,-7.699960885820488
5,25015821400,0,830,-Inf,-8.026207690491297
10,25015821400,0,1250,-Inf,-8.038598925568134
15,25015821400,0,1335,-Inf,-7.711501945782916
20,25015821400,0,2315,-Inf,-7.196244629575666
25,25015821400,0,1850,-Inf,-6.66152327286956
30,25015821400,6,1425,-5.470167623474696,-6.224340219742499
35,25015821400,3,1505,-6.217935888514867,-6.2045695721412235
40,25015821400,6,1340,-5.408665423716902,-6.233284085597654
45,25015821400,3,1415,-6.156272521409228,-5.994562868073633
50,25015821400,9,1640,-5.205226943482025,-5.656589085995256
55,25015821400,6,2040,-5.8289456176102075,-5.217422885606629
60,25015821400,21,2200,-4.651690201622984,-4.774717836066241
65,25015821400,27,2260,-4.427283226262002,-4.301716881226197
70,25015821400,33,1570,-3.8623233368758734,-3.8200767693950564
75,25015821400,39,1220,-3.443044491597656,-3.2774250492767165
80,25015821400,39,675,-2.8511510447428834,-2.6424668954925026
85,25015821400,150,900,-1.791759469228055,-1.9340597067583838
0,25015821500,3,535,-5.183654458227897,-7.229191452381739
5,25015821500,0,630,-Inf,-7.585817653247666
10,25015821500,0,815,-Inf,-7.732783445580955
15,25015821500,0,715,-Inf,-7.6517533616652305
20,25015821500,0,730,-Inf,-7.413026737786894
25,25015821500,0,885,-Inf,-7.089929104289937
30,25015821500,3,960,-5.768320995793772,-6.7567360607950215
35,25015821500,3,845,-5.640724338689064,-6.538183176797884
40,25015821500,0,805,-Inf,-6.3108565033859545
45,25015821500,6,995,-5.110983267930538,-5.99145077442704
50,25015821500,3,1195,-5.9872891756975015,-5.633423775832966
55,25015821500,3,1465,-6.190998232783058,-5.233635138723767
60,25015821500,15,1545,-4.634728988229636,-4.874705535125743
65,25015821500,18,1585,-4.477967928415216,-4.492366068673651
70,25015821500,24,1345,-4.026095461687994,-4.045775835300424
75,25015821500,18,815,-3.812816355344698,-3.5238673281905175
80,25015821500,24,480,-2.995732273553991,-2.9029529178672733
85,25015821500,48,415,-2.157077509322807,-2.1972570346720333
0,25015821601,0,675,-Inf,-7.278575339761179
5,25015821601,0,875,-Inf,-7.632145709058594
10,25015821601,0,1050,-Inf,-7.788324340066839
15,25015821601,0,790,-Inf,-7.7307034106271
20,25015821601,3,945,-5.752572638825633,-7.520856966052771
25,25015821601,0,1155,-Inf,-7.220530415447347
30,25015821601,3,1110,-5.91350300563827,-6.9007585805766984
35,25015821601,0,1120,-Inf,-6.672665949139904
40,25015821601,0,1055,-Inf,-6.430313364306721
45,25015821601,0,1065,-Inf,-6.104911038045419
50,25015821601,3,1090,-5.895320686555079,-5.743455645332272
55,25015821601,12,1015,-4.437737241687888,-5.343163539801122
60,25015821601,15,1310,-4.4697322150929875,-4.988213415346433
65,25015821601,12,1340,-4.715518243156957,-4.6105598954704075
70,25015821601,9,1045,-4.754547587062692,-4.165149597079266
75,25015821601,21,925,-3.7852712997890023,-3.642891673471728
80,25015821601,21,625,-3.3932292120129786,-3.01998331717756
85,25015821601,93,865,-2.2301300137786235,-2.310701087946028
0,25015821602,3,695,-5.445299556896683,-7.024935235429409
5,25015821602,0,1020,-Inf,-7.333784233569592
10,25015821602,0,1250,-Inf,-7.43906781997381
15,25015821602,0,1160,-Inf,-7.330859544991783
20,25015821602,0,575,-Inf,-7.0808120624762045
25,25015821602,3,800,-5.585999438999818,-6.75405354445439
30,25015821602,0,915,-Inf,-6.435734539253541
35,25015821602,3,1065,-5.872117789475416,-6.30914810696068
40,25015821602,0,1320,-Inf,-6.1798213051784545
45,25015821602,0,1265,-Inf,-5.8818723541674
50,25015821602,9,1580,-5.167955548684793,-5.514699402830575
55,25015821602,12,1645,-4.920589013411472,-5.078812992118747
60,25015821602,21,1420,-4.213889712871883,-4.680818553856413
65,25015821602,12,1665,-4.932673752626544,-4.259037511250036
70,25015821602,33,1415,-3.7583772486108575,-3.7924799942184935
75,25015821602,36,655,-2.9011162971791418,-3.250926933097656
80,25015821602,21,390,-2.921624301400269,-2.603583270400343
85,25015821602,90,555,-1.8191584434161694,-1.8688674310393276
0,25015821700,3,520,-5.155216522907363,-6.965048156430814
5,25015821700,0,710,-Inf,-7.3098277652473245
10,25015821700,0,990,-Inf,-7.456891802382559
15,25015821700,0,1025,-Inf,-7.391210566294307
20,25015821700,0,670,-Inf,-7.175679231494803
25,25015821700,0,725,-Inf,-6.871880081481687
30,25015821700,0,750,-Inf,-6.553327801982747
35,25015821700,3,1030,-5.838701792555572,-6.344032891021627
40,25015821700,6,1140,-5.247024072160486,-6.122302590773382
45,25015821700,3,1170,-5.966146739123692,-5.801744774691613
50,25015821700,3,1415,-6.156272521409228,-5.4389525284182465
55,25015821700,12,1815,-5.018934096910951,-5.031798963471491
60,25015821700,21,1810,-4.4565596865364485,-4.668872931977627
65,25015821700,30,1940,-4.169245870395218,-4.283085299851619
70,25015821700,33,1695,-3.93893045834807,-3.8337021784880503
75,25015821700,27,1020,-3.631721040273988,-3.3077193980823316
80,25015821700,45,600,-2.5902671654458267,-2.6799851248696314
85,25015821700,165,1130,-1.9240274378058055,-1.9655738869693282
0,25015821901,0,510,-Inf,-7.390499739172453
5,25015821901,0,665,-Inf,-7.629984209208906
10,25015821901,0,810,-Inf,-7.729768028920003
15,25015821901,0,1375,-Inf,-7.698570005162185
20,25015821901,3,1845,-6.421622267806518,-7.569196228248082
25,25015821901,0,1195,-Inf,-7.343669562054874
30,25015821901,0,1045,-Inf,-7.1046983314976515
35,25015821901,3,1000,-5.809142990314028,-7.040206468207655
40,25015821901,0,855,-Inf,-6.954537783698773
45,25015821901,0,960,-Inf,-6.653611699777354
50,25015821901,0,940,-Inf,-6.259991291136224
55,25015821901,3,1020,-5.8289456176102075,-5.780058248623858
60,25015821901,6,1055,-5.169536576682112,-5.3553508233806495
65,25015821901,6,1195,-5.294141995137556,-4.909693374298763
70,25015821901,15,1095,-4.290459441148391,-4.425526285619855
75,25015821901,3,480,-5.075173815233827,-3.8596535360695268
80,25015821901,9,325,-3.586600604993518,-3.1725332333848524
85,25015821901,24,225,-2.2380465718564744,-2.3876718472771863
0,25015821903,3,355,-4.773505500807306,-6.868881794376007
5,25015821903,0,530,-Inf,-7.298165636077926
10,25015821903,0,485,-Inf,-7.5218614849278636
15,25015821903,0,545,-Inf,-7.510406705154059
20,25015821903,0,1485,-Inf,-7.322145735459538
25,25015821903,6,2105,-5.860311276888427,-7.030453228749934
30,25015821903,3,1765,-6.377293680699287,-6.688645591565392
35,25015821903,0,1305,-Inf,-6.3129130588812385
40,25015821903,3,1100,-5.9044531701183525,-5.912636283556508
45,25015821903,0,990,-Inf,-5.552323658935913
50,25015821903,9,1015,-4.7254193141396685,-5.205011935368753
55,25015821903,15,1205,-4.386184644822546,-4.86214696842416
60,25015821903,18,1530,-4.442651256490317,-4.5699012812387
65,25015821903,24,1225,-3.9326422926308817,-4.255639180501511
70,25015821903,18,1255,-4.2445190936697195,-3.842173957716114
75,25015821903,12,495,-3.71965111278069,-3.3511588274815445
80,25015821903,18,290,-2.779509165084355,-2.7700960542099353
85,25015821903,63,515,-2.1010321742722033,-2.1065892819382253
0,25015821904,0,475,-Inf,-7.502833415232599
5,25015821904,0,570,-Inf,-7.872235172864994
10,25015821904,0,530,-Inf,-7.958965097022655
15,25015821904,0,475,-Inf,-7.734087624392834
20,25015821904,0,1250,-Inf,-7.32049189215044
25,25015821904,3,1760,-6.374456799364088,-6.8601314012218015
30,25015821904,0,1615,-Inf,-6.448027841241332
35,25015821904,3,1420,-6.159799861927197,-6.297555834385545
40,25015821904,6,990,-5.10594547390058,-6.1719827781632635
45,25015821904,3,860,-5.658320100579444,-5.89112076474079
50,25015821904,3,900,-5.703782474656201,-5.552625894919293
55,25015821904,0,830,-Inf,-5.151641163805675
60,25015821904,9,840,-4.53617731450114,-4.764229798624671
65,25015821904,9,625,-4.240527072400182,-4.349119247030299
70,25015821904,9,650,-4.279747785553464,-3.8931035096432582
75,25015821904,9,310,-3.5393477201429726,-3.370997334809049
80,25015821904,12,185,-2.7354491752903245,-2.7589740253855903
85,25015821904,33,220,-1.8971199848858813,-2.0714352315819333
0,25015822200,0,1155,-Inf,-7.986410600689191
5,25015822200,0,1470,-Inf,-8.310005252392694
10,25015822200,0,1675,-Inf,-8.30877961465793
15,25015822200,0,1850,-Inf,-7.956245394299113
20,25015822200,0,1565,-Inf,-7.4121903260077495
25,25015822200,3,1365,-6.12029741895095,-6.855375597756014
30,25015822200,6,1455,-5.491001710377538,-6.407152773915794
35,25015822200,3,1925,-6.464068958053775,-6.407161674867953
40,25015822200,6,1595,-5.58286954599089,-6.4615780957386155
45,25015822200,6,1790,-5.698211429606745,-6.231059756168374
50,25015822200,6,2205,-5.906723318652891,-5.895283870592436
55,25015822200,9,2710,-5.707479336537527,-5.452396012245644
60,25015822200,15,2450,-5.095793102436563,-5.001358369973769
65,25015822200,24,2695,-4.721099652995152,-4.519308756293788
70,25015822200,30,2075,-4.236519051002643,-4.034222295171475
75,25015822200,33,1195,-3.589393902899131,-3.4896170047313824
80,25015822200,27,640,-3.1656313103493883,-2.853480558510199
85,25015822200,60,385,-1.8588987720656835,-2.1451088106174554
0,25015822300,0,960,-Inf,-7.554968139183361
5,25015822300,0,1230,-Inf,-7.813603220170142
10,25015822300,0,1130,-Inf,-7.799594304953092
15,25015822300,0,1110,-Inf,-7.503021277905948
20,25015822300,0,1325,-Inf,-7.052954313293707
25,25015822300,6,1900,-5.757849695926477,-6.5761606996493525
30,25015822300,3,2220,-6.606650186198215,-6.19423417379548
35,25015822300,6,1945,-5.781257786824492,-6.262303752513139
40,25015822300,3,1800,-6.396929655216146,-6.371288302447458
45,25015822300,3,1775,-6.3829434132414065,-6.14271684113997
50,25015822300,9,1760,-5.275844510695978,-5.784000074759247
55,25015822300,9,2240,-5.517006567512866,-5.2987027132167155
60,25015822300,18,2110,-4.764071468573947,-4.81848598175921
65,25015822300,27,1945,-4.277180390048217,-4.309444298493136
70,25015822300,30,1585,-3.967142304649226,-3.806287773787878
75,25015822300,30,925,-3.42859635585027,-3.2383243769119865
80,25015822300,27,485,-2.888312024933154,-2.5651323189221613
85,25015822300,120,615,-1.6341305250244718,-1.8109112526489455
0,25015822401,0,1040,-Inf,-7.370103769637664
5,25015822401,0,1365,-Inf,-7.635522905709599
10,25015822401,0,1695,-Inf,-7.685948208727255
15,25015822401,0,1525,-Inf,-7.517111769262552
20,25015822401,3,1070,-5.876801638787843,-7.214484076145857
25,25015822401,0,1185,-Inf,-6.851534987010635
30,25015822401,3,1415,-6.156272521409228,-6.528923497311311
35,25015822401,3,1610,-6.285377169310399,-6.507965410722317
40,25015822401,0,1855,-Inf,-6.498139576693218
45,25015822401,6,1955,-5.786386003191411,-6.230221531375285
50,25015822401,3,1935,-6.4692503167957724,-5.858796636887067
55,25015822401,18,2455,-4.915510282332456,-5.38751813581283
60,25015822401,24,2510,-4.649984201777884,-4.944759579147002
65,25015822401,18,2615,-4.978647618602858,-4.476828352308303
70,25015822401,36,2485,-4.2345090000746195,-3.988610546494475
75,25015822401,39,1250,-3.4673371841667002,-3.4279047138451753
80,25015822401,39,570,-2.6820747146989494,-2.7569702382223333
85,25015822401,87,575,-1.8884619221427668,-1.998346643176132
0,25015822402,0,1140,-Inf,-7.087904852395659
5,25015822402,0,975,-Inf,-7.417233965306847
10,25015822402,0,950,-Inf,-7.542399606472641
15,25015822402,0,940,-Inf,-7.4501064338283465
20,25015822402,0,1245,-Inf,-7.209932527450674
25,25015822402,0,2380,-Inf,-6.88864489597404
30,25015822402,0,2440,-Inf,-6.566064854994359
35,25015822402,3,2045,-6.524540779808793,-6.397440690027281
40,25015822402,3,1905,-6.453624998892692,-6.222493993959509
45,25015822402,3,1505,-6.217935888514867,-5.914097652740278
50,25015822402,6,1325,-5.397408269192267,-5.550362958821227
55,25015822402,9,1815,-5.306616169362732,-5.13025635487043
60,25015822402,27,1725,-4.157145463461131,-4.750106059002109
65,25015822402,18,1575,-4.471638793363569,-4.3464545536843655
70,25015822402,24,1105,-3.8295467836039077,-3.888872893918209
75,25015822402,18,710,-3.6748932121391964,-3.355894475113707
80,25015822402,24,480,-2.995732273553991,-2.7198284642633412
85,25015822402,102,625,-1.8127788364521304,-1.9972588408649856
0,25015822500,0,1410,-Inf,-7.362276024262611
5,25015822500,0,1660,-Inf,-7.5747997860453
10,25015822500,0,1820,-Inf,-7.605589649007696
15,25015822500,0,1870,-Inf,-7.462789406696961
20,25015822500,0,1435,-Inf,-7.213700944301346
25,25015822500,0,1265,-Inf,-6.898043470996765
30,25015822500,3,1435,-6.170307839525612,-6.619730522013697
35,25015822500,0,1885,-Inf,-6.666171145753583
40,25015822500,0,1620,-Inf,-6.717318102192263
45,25015822500,3,2190,-6.593044534142437,-6.456708823055029
50,25015822500,9,2455,-5.608657462892402,-6.0688120691793666
55,25015822500,12,2500,-5.339139361068292,-5.56159808871089
60,25015822500,18,2665,-4.99758757870378,-5.090048045461802
65,25015822500,24,2765,-4.746742083608489,-4.594538754859482
70,25015822500,27,2035,-4.322414231872366,-4.0896984533131215
75,25015822500,27,1060,-3.6701873211017837,-3.509268044712334
80,25015822500,30,590,-2.9789251552376097,-2.808395622191041
85,25015822500,81,460,-1.7367773348107018,-2.013781640379711
0,25015822601,0,460,-Inf,-6.911991655169829
5,25015822601,0,665,-Inf,-7.108631329157464
10,25015822601,3,590,-5.281510248231656,-7.159750607251221
15,25015822601,0,505,-Inf,-7.080288800604584
20,25015822601,0,495,-Inf,-6.912637318069529
25,25015822601,0,545,-Inf,-6.661971542408895
30,25015822601,3,550,-5.211305989558407,-6.424491770328778
35,25015822601,0,640,-Inf,-6.457123586820914
40,25015822601,3,605,-5.306616169362732,-6.479567889413538
45,25015822601,0,650,-Inf,-6.204884343400092
50,25015822601,3,880,-5.681309618804143,-5.805763584161882
55,25015822601,6,975,-5.090678001769792,-5.291744244904614
60,25015822601,6,845,-4.947577158129119,-4.825850446814859
65,25015822601,6,805,-4.899082808190508,-4.337974703731618
70,25015822601,15,580,-3.654977902438255,-3.8335673884891164
75,25015822601,12,365,-3.414990703794491,-3.249216398268489
80,25015822601,12,190,-2.762117422372486,-2.5386837067336456
85,25015822601,30,125,-1.4271163556401458,-1.7294421238989857
0,25015822603,0,190,-Inf,-7.4928520419425295
5,25015822603,0,345,-Inf,-7.7956230626147915
10,25015822603,0,430,-Inf,-7.896626822317451
15,25015822603,0,440,-Inf,-7.787126287850604
20,25015822603,0,420,-Inf,-7.538187569183317
25,25015822603,0,235,-Inf,-7.212944097874638
30,25015822603,0,340,-Inf,-6.8975909574524525
35,25015822603,0,280,-Inf,-6.781376200313484
40,25015822603,0,580,-Inf,-6.662683026780657
45,25015822603,0,535,-Inf,-6.366829226431861
50,25015822603,0,645,-Inf,-5.998247952321893
55,25015822603,3,780,-5.560681631015528,-5.557924804424422
60,25015822603,3,870,-5.66988092298052,-5.155518498704023
65,25015822603,9,735,-4.402645921876617,-4.729340563507573
70,25015822603,6,605,-4.613468988802786,-4.260454461306988
75,25015822603,12,375,-3.4420193761824103,-3.7164804156004854
80,25015822603,6,145,-3.1849742731925192,-3.0657484210737174
85,25015822603,12,160,-2.5902671654458267,-2.3271918337526807
0,25015822700,0,500,-Inf,-7.4815114563777145
5,25015822700,0,635,-Inf,-7.77429298304287
10,25015822700,0,520,-Inf,-7.851934213209163
15,25015822700,0,665,-Inf,-7.705742589671402
20,25015822700,0,470,-Inf,-7.417932788163786
25,25015822700,3,640,-5.362855887685608,-7.063556868955239
30,25015822700,0,750,-Inf,-6.735937477681896
35,25015822700,3,760,-5.534706144612267,-6.6579678003133544
40,25015822700,0,785,-Inf,-6.586021854030751
45,25015822700,3,710,-5.466652681367251,-6.3037407869685165
50,25015822700,3,950,-5.757849695926477,-5.936753359755076
55,25015822700,6,1380,-5.438079308923196,-5.486656596141053
60,25015822700,9,1845,-5.3230099791384085,-5.068094525266824
65,25015822700,18,1765,-4.5855342114712325,-4.624781219212114
70,25015822700,15,1435,-4.560869927091511,-4.148690557757867
75,25015822700,15,705,-3.8501476017100584,-3.5994906774964934
80,25015822700,15,340,-3.120895416507997,-2.9436069972168024
85,25015822700,45,345,-2.03688192726104,-2.201116263011407
